,userID,contactID,timestamp
147,934,104426,1285012627000
148,970,26954,1200934398000
149,970,39694,1200955654000
150,970,41610,1200909893000
151,970,54333,1152067290000
152,970,63930,1146752335000
153,970,76601,1166474965000
154,1016,40625,1194703685000
155,1016,66073,1202408816000
156,1016,83675,1209747176000
157,1016,87923,1152819040000
158,1016,92302,1185635111000
159,1033,71493,1241550894000
160,1049,10192,1172170452000
161,1049,92465,1190643695000
162,1094,102129,1247679976000
163,1103,33703,1146752335000
164,1103,52867,1146752335000
165,1103,66759,1196253544000
166,1103,87652,1207066881000
167,1113,5424,1173565486000
168,1113,75182,1162987719000
169,1113,96703,1162554396000
170,1149,12708,1162193861000
171,1149,50255,1173336472000
172,1263,788,1267147883000
173,1263,9145,1282724580000
174,1263,12299,1247499268000
175,1263,19812,1230974873000
176,1263,21779,1282419697000
177,1263,23849,1238492974000
178,1263,32598,1257357088000
179,1263,40523,1212682426000
180,1263,41461,1282683238000
181,1263,42525,1266123778000
182,1263,44166,1229300512000
183,1263,44871,1259584239000
184,1263,45276,1229302305000
185,1263,47252,1272926665000
186,1263,49031,1255911673000
187,1263,49268,1228901486000
188,1263,51379,1225228377000
189,1263,52177,1228132069000
190,1263,53624,1225475225000
191,1263,58464,1275836525000
192,1263,59979,1230988506000
193,1263,60597,1251877300000
194,1263,61937,1213023291000
195,1263,62346,1228869377000
196,1263,75445,1234412011000
197,1263,80743,1214550396000
198,1263,81173,1230943824000
199,1263,82073,1232913150000
200,1263,84229,1211485231000
201,1263,86268,1227563986000
202,1263,92419,1218566531000
203,1263,94282,1249199315000
204,1263,100668,1204400641000
205,1263,100884,1229294357000
206,1263,101063,1223566178000
207,1263,101198,1226940495000
208,1263,101946,1229440996000
209,1263,102185,1277141442000
210,1296,22563,1180239972000
211,1320,65423,1170428545000
212,1320,75324,1210854677000
213,1328,9766,1240030763000
214,1328,12417,1179446947000
215,1328,98097,1237098301000
216,1352,102362,1150358661000
217,1423,788,1231790866000
218,1423,19812,1221443763000
219,1423,23849,1205512232000
220,1423,28115,1242743455000
221,1423,30669,1215532572000
222,1423,30712,1190669537000
223,1423,31272,1250552363000
224,1423,31994,1215899567000
225,1423,35010,1214540583000
226,1423,37851,1234398730000
227,1423,41461,1239173133000
228,1423,41911,1216395494000
229,1423,44166,1203647017000
230,1423,44712,1221439175000
231,1423,49031,1170818635000
232,1423,49329,1249257059000
233,1423,49394,1242007924000
234,1423,51985,1221144087000
235,1423,52177,1177635156000
236,1423,53624,1203575160000
237,1423,59979,1213127267000
238,1423,60597,1255104681000
239,1423,61823,1204410175000
240,1423,63285,1250052352000
241,1423,64555,1255123454000
242,1423,64649,1189339004000
243,1423,66713,1250252986000
244,1423,68174,1214882111000
245,1423,70831,1227125305000
246,1423,76566,1227516852000
247,1423,78108,1206986273000
248,1423,78257,1254067328000
249,1423,80743,1204777696000
250,1423,81173,1217274793000
251,1423,82073,1232862298000
252,1423,89990,1201228216000
253,1423,92968,1205458965000
254,1423,96951,1215947084000
255,1423,101946,1179158412000
256,1423,102248,1217875178000
257,1423,104274,1226928683000
258,1423,107636,1219703848000
259,1455,3646,1277309473000
260,1455,9307,1267361318000
261,1455,17430,1281181605000
262,1476,75490,1177027790000
263,1476,104398,1186944344000
264,1505,19634,1182952975000
265,1505,54473,1182953098000
266,1505,62398,1182953198000
267,1505,104768,1182952967000
268,1557,2570,1209988318000
269,1557,12804,1208342077000
270,1557,28153,1206317645000
271,1557,34807,1207752799000
272,1557,38984,1217343487000
273,1557,41379,1205552976000
274,1557,51543,1214157738000
275,1557,53806,1208514811000
276,1557,68017,1211471934000
277,1557,84365,1211828212000
278,1557,87302,1201796792000
279,1557,88649,1204395823000
280,1557,89391,1206650284000
281,1557,107005,1213723898000
282,1557,107361,1201736645000
283,1701,41379,1164076406000
284,1701,87652,1146752335000
285,1701,97386,1230089380000
286,1701,105661,1203201613000
287,1751,18588,1182600652000
288,1751,35374,1195076855000
289,1751,42074,1204079023000
290,1751,45573,1163251626000
291,1751,72465,1203554537000
292,1751,75626,1181412794000
293,1751,82630,1190514351000
294,1751,87192,1204904767000
295,1751,88649,1168208947000
296,1751,100111,1221303150000
297,1751,101721,1209891553000
298,1751,105986,1215046179000
299,1774,71214,1211121878000
300,1822,69602,1155871216000
301,1856,11604,1146752335000
302,1856,79706,1172161735000
303,1887,6888,1287313996000
304,1887,6897,1287248730000
305,1887,61581,1287314107000
306,1887,77671,1287313035000
307,1887,91905,1287313946000
308,1887,94028,1287313628000
309,1933,11853,1152075568000
310,1933,12690,1157621527000
311,1933,12751,1168190785000
312,1933,21307,1179162637000
313,1933,23486,1201710605000
314,1933,23992,1155059989000
315,1933,26036,1152114462000
316,1933,31602,1218637957000
317,1933,45748,1232031762000
318,1933,46052,1169982892000
319,1933,46409,1205017071000
320,1933,48457,1146752335000
321,1933,52515,1147838955000
322,1933,56067,1204378745000
323,1933,72924,1212575870000
324,1933,73688,1146752335000
325,1933,75803,1146752335000
326,1933,77302,1149227762000
327,1933,84229,1211313141000
328,1933,86928,1157826993000
329,1933,95152,1169857064000
330,1933,95606,1162665492000
331,1933,99093,1154406509000
332,1933,101787,1254037866000
333,1952,22743,1160142289000
334,1952,55773,1210058404000
335,1952,72551,1151832688000
336,1952,79486,1222956510000
337,1952,90877,1206717197000
338,1952,93902,1206528392000
339,1952,106931,1200341235000
340,1987,73128,1146752335000
341,1987,80924,1177118491000
342,1987,98013,1146752335000
343,2022,98636,1182246577000
344,2032,64859,1234362321000
345,2032,65077,1234439939000
346,2032,79959,1234286032000
347,2032,83619,1235130073000
348,2032,95587,1234823989000
349,2055,22507,1198692732000
350,2128,35921,1278455618000
351,2151,12690,1179863840000
352,2151,27624,1227390468000
353,2151,31602,1285022153000
354,2151,52515,1146752335000
355,2151,70048,1161596408000
356,2151,74110,1194839168000
357,2151,81597,1195637983000
358,2151,84229,1196718210000
359,2232,20104,1176131782000
360,2232,66662,1176131467000
361,2232,70647,1176131850000
362,2232,77066,1176131543000
363,2232,79911,1176131501000
364,2232,87192,1176133698000
365,2232,98127,1176132477000
366,2300,934,1285418241000
367,2300,22791,1253742251000
368,2300,24346,1253233646000
369,2300,25515,1226960238000
370,2300,35259,1285609778000
371,2300,40146,1253196962000
372,2300,43204,1253117246000
373,2300,49408,1285971118000
374,2300,53002,1285427187000
375,2300,54425,1253761131000
376,2300,57359,1284812812000
377,2300,69062,1227361666000
378,2300,72574,1253895292000
379,2300,74053,1253728476000
380,2300,75998,1285590632000
381,2300,79828,1285522341000
382,2300,81392,1253236333000
383,2300,81484,1228981217000
384,2300,83844,1215723568000
385,2300,89391,1225568052000
386,2300,91262,1227102117000
387,2300,94012,1253222423000
388,2300,104426,1285631518000
389,2300,105759,1253800446000
390,2315,10740,1204838690000
391,2315,23351,1277584396000
392,2315,35480,1211883957000
393,2315,87760,1189259032000
394,2330,16205,1236218099000
395,2330,51188,1192284054000
396,2330,85506,1216679035000
397,2367,88649,1210720097000
398,2367,100111,1203279497000
399,2393,22445,1287060755000
400,2393,38668,1287058961000
401,2393,41759,1287060468000
402,2393,55301,1287060521000
403,2393,58602,1287060851000
404,2393,91446,1287061031000
405,2393,92318,1287060866000
406,2393,95874,1287060955000
407,2393,96895,1287060890000
408,2393,99481,1287059052000
409,2437,17807,1168526181000
410,2437,25936,1190638212000
411,2437,64050,1190287262000
412,2437,73226,1212441024000
413,2437,80036,1207562789000
414,2437,93463,1169537373000
415,2437,96588,1250060058000
416,2462,54441,1282306623000
417,2487,14030,1186703892000
418,2487,26642,1274178487000
419,2487,29455,1231064910000
420,2487,43070,1183603802000
421,2487,44451,1279170493000
422,2487,47053,1195186977000
423,2487,96249,1202185730000
424,2487,103522,1183114971000
425,2498,19320,1178257204000
426,2549,61713,1217873172000
427,2549,95487,1267337609000
428,2570,1557,1205254434000
429,2570,45897,1196019947000
430,2570,71312,1193471521000
431,2570,73128,1186361556000
432,2570,86320,1151455810000
433,2586,99512,1146752335000
434,2611,28526,1244316962000
435,2611,32415,1245641004000
436,2611,32617,1244316752000
437,2611,37243,1244319810000
438,2611,39359,1244318280000
439,2611,40387,1245453540000
440,2611,42950,1245081155000
441,2611,53194,1244675784000
442,2611,62254,1243910975000
443,2611,62461,1245440033000
444,2611,67984,1244319000000
445,2611,69459,1244318072000
446,2611,71011,1245453493000
447,2611,72631,1245453036000
448,2611,75507,1239051593000
449,2611,83039,1245451879000
450,2611,84521,1245453609000
451,2611,91638,1245453566000
452,2611,102014,1244318247000
453,2636,66662,1199470425000
454,2636,87192,1199470416000
455,2701,45748,1173890347000
456,2701,74322,1172123700000
457,2701,106931,1183305676000
458,2716,233,1179415045000
459,2748,71822,1209900198000
460,2831,5266,1246654043000
461,2831,8016,1249190714000
462,2831,10289,1211053351000
463,2831,12074,1238540070000
464,2831,12417,1196032689000
465,2831,15766,1237371698000
466,2831,16394,1238849647000
467,2831,19622,1205088642000
468,2831,29415,1197571143000
469,2831,36844,1201179689000
470,2831,43978,1243435663000
471,2831,66824,1234448136000
472,2831,74225,1200007243000
473,2831,100111,1195832849000
474,2879,40562,1201892343000
475,2879,103866,1189252018000
476,2911,19320,1225276448000
477,2911,74322,1165380210000
478,2911,83690,1263160460000
479,2911,93902,1146752335000
480,2934,11274,1223540201000
481,2934,28153,1204666212000
482,2934,47150,1213985803000
483,2934,98444,1204078513000
484,2934,102977,1209475088000
485,2934,107361,1207520177000
486,2952,85364,1244536466000
487,2961,9985,1262617614000
488,2989,39674,1169479478000
489,3032,103371,1202747164000
490,3083,22919,1170426820000
491,3122,26579,1178530613000
492,3122,26876,1178542269000
493,3122,76885,1178466013000
494,3203,32,1280384876000
495,3203,8095,1279570263000
496,3203,8291,1281674136000
497,3203,9411,1280116998000
498,3203,83734,1279701807000
499,3220,84469,1222430067000
500,3233,44278,1165338839000
501,3233,50387,1160141521000
502,3233,60725,1169229919000
503,3257,15464,1218626734000
504,3257,32180,1190720363000
505,3257,42725,1183546713000
506,3257,46798,1254206519000
507,3257,75265,1190639658000
508,3257,93000,1189502854000
509,3257,95066,1182925204000
510,3279,60465,1201077449000
511,3279,97770,1146752335000
512,3337,27181,1238932000000
513,3337,29658,1225962510000
514,3337,30040,1218750208000
515,3337,55034,1227713457000
516,3337,60840,1210975123000
517,3337,72646,1215422377000
518,3337,85506,1201764321000
519,3337,104830,1210275854000
520,3396,88649,1187050202000
521,3396,106147,1162149799000
522,3421,61876,1161945601000
523,3454,39415,1148670364000
524,3454,50603,1180582329000
525,3454,55147,1148057598000
526,3454,55843,1246255505000
527,3454,72099,1146752335000
528,3454,82770,1157521853000
529,3454,85813,1163583781000
530,3454,89712,1165597626000
531,3454,93070,1200425613000
532,3513,86672,1223471800000
533,3539,7105,1156879915000
534,3539,26333,1161775869000
535,3539,37475,1160565245000
536,3539,50628,1152704721000
537,3539,58771,1193320935000
538,3539,107072,1166208612000
539,3568,14666,1166638425000
540,3568,28564,1166289215000
541,3568,54772,1166370862000
542,3568,69797,1170284045000
543,3568,101819,1166289195000
544,3646,1455,1264324438000
545,3646,9307,1246539551000
546,3646,9985,1262617632000
547,3646,14631,1200380444000
548,3646,18349,1278448982000
549,3646,27181,1204470002000
550,3646,32033,1216564383000
551,3646,39319,1233432851000
552,3646,45299,1189051046000
553,3646,68288,1218692762000
554,3646,70991,1173077962000
555,3646,90433,1183485740000
556,3646,94632,1268737950000
557,3646,98206,1274957345000
558,3728,39077,1233648061000
559,3728,47238,1233663760000
560,3728,49300,1214204166000
561,3728,54255,1208862350000
562,3728,72405,1233663570000
563,3728,88716,1233678906000
564,3728,106507,1233662533000
565,3743,19560,1146752335000
566,3743,99132,1150536524000
567,3743,106378,1146752335000
568,3789,31809,1192827917000
569,3789,44046,1182793396000
570,3789,49978,1163900084000
571,3789,50917,1207581732000
572,3789,60756,1221081435000
573,3789,67744,1201558537000
574,3789,73870,1162414280000
575,3817,8336,1204689642000
576,3836,20181,1146752335000
577,3836,45748,1204470164000
578,3914,63394,1158871315000
579,3914,96991,1150917000000
580,3943,17884,1220357178000
581,3943,32375,1219734930000
582,3943,50556,1217851200000
583,3943,62278,1223302314000
584,3943,80443,1219212904000
585,3943,89921,1223390199000
586,3957,6195,1168445679000
587,3957,80559,1168442430000
588,4031,9145,1212061241000
589,4031,10313,1276339875000
590,4031,20949,1194560980000
591,4031,28539,1246111981000
592,4031,29455,1179039644000
593,4031,29555,1209195809000
594,4031,29921,1184455299000
595,4031,45129,1185716141000
596,4031,46674,1265644976000
597,4031,47053,1195189382000
598,4031,47951,1147779957000
599,4031,52177,1234194384000
600,4031,60735,1212392908000
601,4031,61034,1192590055000
602,4031,65215,1157129812000
603,4031,71775,1239166280000
604,4031,94089,1200305607000
605,4089,16394,1179694934000
606,4089,47658,1186980296000
607,4089,56885,1177147730000
608,4089,73128,1176784754000
609,4089,93708,1174008565000
610,4089,93867,1176865217000
611,4109,36667,1187855025000
612,4109,60395,1165900420000
613,4135,17684,1286052277000
614,4135,27466,1286240664000
615,4135,32715,1285876398000
616,4135,58923,1286305846000
617,4135,71907,1286141845000
618,4135,72255,1286075570000
619,4135,107521,1286028973000
620,4154,5424,1160161005000
621,4154,32282,1167282667000
622,4154,50698,1215195586000
623,4154,68174,1214934739000
624,4154,75015,1169573539000
625,4154,92968,1214860252000
626,4188,69836,1281446280000
627,4237,19688,1282851247000
628,4237,24227,1282841482000
629,4237,32910,1282842157000
630,4237,35030,1282841920000
631,4237,104743,1282846887000
632,4324,12804,1219587519000
633,4324,15991,1170631559000
634,4324,60395,1173656786000
635,4324,73688,1201670920000
636,4324,98048,1199588067000
637,4363,37786,1158438313000
638,4363,46409,1191984393000
639,4488,67744,1227567418000
640,4488,73870,1178910792000
641,4488,88800,1167982617000
642,4488,91516,1191680191000
643,4549,38719,1221991792000
644,4549,47150,1200386168000
645,4681,11144,1151376406000
646,4681,80474,1146752335000
647,4681,98331,1178813410000
648,4681,104064,1182537099000
649,4717,15728,1171487010000
650,4717,29427,1171664046000
651,4742,40683,1212313925000
652,4742,68476,1155582303000
653,4742,97403,1193992699000
654,4762,34807,1207752873000
655,4762,87302,1203241741000
656,4762,92465,1195783274000
657,4762,97661,1175555040000
658,4795,13994,1203443941000
659,4828,11829,1164045697000
660,4828,43164,1158636616000
661,4911,5108,1236903583000
662,4911,12205,1156882752000
663,4911,26200,1180655419000
664,4911,28459,1231802887000
665,4911,36332,1168237831000
666,4911,38579,1153248974000
667,4911,39375,1171560615000
668,4911,39593,1167257713000
669,4911,40878,1154107217000
670,4911,48054,1164380447000
671,4911,50732,1156379717000
672,4911,51757,1162405965000
673,4911,53118,1161648520000
674,4911,54691,1201967259000
675,4911,58758,1155994108000
676,4911,59005,1157063280000
677,4911,61572,1219853976000
678,4911,64395,1161913227000
679,4911,70991,1196878666000
680,4911,74391,1182608699000
681,4911,78549,1181873149000
682,4911,80282,1229444589000
683,4911,83903,1212517227000
684,4911,85410,1175648577000
685,4911,87897,1153787170000
686,4911,88153,1161001337000
687,4911,93114,1192668188000
688,4911,105373,1163774313000
689,4977,32518,1193131476000
690,5024,7865,1269581854000
691,5024,9145,1234494060000
692,5024,9152,1249293064000
693,5024,15624,1253153903000
694,5024,20949,1240694339000
695,5024,29455,1286671386000
696,5024,29555,1225061651000
697,5024,44451,1278125320000
698,5024,47053,1232665391000
699,5024,47951,1222456255000
700,5024,49159,1245539156000
701,5024,65215,1214043704000
702,5024,71775,1253848333000
703,5024,79357,1247284227000
704,5024,105714,1287925095000
705,5046,21343,1254398751000
706,5046,25835,1220994517000
707,5046,28843,1223565699000
708,5046,40324,1220543974000
709,5046,44010,1223565136000
710,5046,45232,1254398618000
711,5046,53410,1254398789000
712,5046,54847,1223566023000
713,5046,62997,1254398799000
714,5046,65446,1254399282000
715,5046,74379,1220986976000
716,5046,83181,1254398808000
717,5046,87693,1223565461000
718,5046,90925,1253201478000
719,5046,92341,1254399069000
720,5046,96313,1220554035000
721,5046,102379,1254398694000
722,5075,52177,1253591099000
723,5075,79684,1185811370000
724,5075,100884,1255469957000
725,5108,4911,1250119999000
726,5108,28049,1244339475000
727,5108,54307,1229913982000
728,5108,54691,1239208677000
729,5108,68086,1223229287000
730,5108,70991,1233553966000
731,5108,86388,1260557457000
732,5108,108035,1213545305000
733,5186,44278,1146752335000
734,5186,50387,1160141527000
735,5186,61876,1146752335000
736,5186,66034,1156532901000
737,5251,17633,1213200880000
738,5251,34001,1146752335000
739,5251,92631,1146752335000
740,5266,2831,1249924507000
741,5266,67528,1199551427000
742,5266,100111,1236817175000
743,5323,16394,1186409156000
744,5323,29415,1185750761000
745,5323,34860,1190893398000
746,5323,35374,1192923368000
747,5323,57443,1190893327000
748,5323,61193,1209037000000
749,5424,1113,1163658382000
750,5424,4154,1160956774000
751,5424,9402,1187623238000
752,5424,23992,1205697143000
753,5424,50698,1194202592000
754,5424,53725,1174148747000
755,5424,92465,1167764348000
756,5424,96991,1162685059000
757,5424,97770,1166566647000
758,5424,101470,1159900247000
759,5478,36829,1285475680000
760,5478,58871,1287434585000
761,5478,61607,1263674223000
762,5478,87453,1220711507000
763,5584,372,1192769343000
764,5584,20462,1205062733000
765,5584,26183,1195867081000
766,5584,41072,1190921853000
767,5584,72718,1182264669000
768,5606,16553,1181169797000
769,5648,7122,1234190229000
770,5802,22245,1287110338000
771,5802,80270,1287142271000
772,5802,92476,1287104182000
773,5802,93917,1287142909000
774,5802,102562,1287437381000
775,5802,102589,1287110427000
776,5817,32542,1155218544000
777,5817,46409,1146752335000
778,5863,7506,1231619580000
779,5863,9016,1214030542000
780,5863,23523,1180701374000
781,5937,5947,1287668366000
782,5937,5959,1287668454000
783,5937,14138,1287668345000
784,5937,34600,1287668326000
785,5937,42872,1287668259000
786,5937,52394,1287668235000
787,5937,73941,1287667753000
788,5937,77133,1287668919000
789,5937,104999,1287668532000
790,5947,5937,1287668040000
791,5947,5959,1287671809000
792,5947,14138,1287668146000
793,5947,34600,1287668499000
794,5947,42872,1287668379000
795,5947,52394,1287668337000
796,5947,59180,1288104100000
797,5947,73941,1287667992000
798,5947,77133,1287669032000
799,5947,104999,1287671523000
800,5959,5937,1287668131000
801,5959,5947,1287668470000
802,5959,14138,1287668261000
803,5959,34600,1287668565000
804,5959,42872,1287668462000
805,5959,51351,1287671210000
806,5959,52394,1287668377000
807,5959,59180,1287672460000
808,5959,73941,1287667690000
809,5959,77133,1287669063000
810,5959,104999,1287671726000
811,6020,24404,1168830094000
812,6020,67794,1169045932000
813,6020,73317,1206533496000
814,6047,54505,1246012047000
815,6047,103005,1244545303000
816,6067,10376,1218948627000
817,6067,73623,1222138132000
818,6092,54505,1254293170000
819,6092,103005,1161543847000
820,6111,75232,1152117123000
821,6120,39674,1213093503000
822,6120,48330,1146752335000
823,6141,54208,1279884785000
824,6157,28206,1172456060000
825,6186,7396,1234259333000
826,6186,33925,1232112201000
827,6186,58181,1232112320000
828,6195,3957,1168433332000
829,6195,80559,1168456626000
830,6263,21862,1231186320000
831,6263,24208,1242157974000
832,6263,53147,1242830139000
833,6263,71322,1245433963000
834,6263,100456,1234727014000
835,6263,101084,1227561036000
836,6403,10235,1211873994000
837,6403,32981,1211972519000
838,6403,63774,1206690620000
839,6452,64607,1213616295000
840,6510,106971,1164045537000
841,6548,60654,1161110787000
842,6548,67528,1185014678000
843,6548,81484,1228981191000
844,6585,8691,1223981968000
845,6585,23135,1246607840000
846,6585,25738,1222632474000
847,6585,32738,1222554569000
848,6585,58346,1224951617000
849,6585,75749,1235059371000
850,6585,94211,1222627848000
851,6652,28459,1207102351000
852,6652,40562,1201892652000
853,6652,84365,1204923921000
854,6663,45129,1146752335000
855,6663,63696,1146752335000
856,6663,69602,1146752335000
857,6663,78389,1146752335000
858,6677,20214,1165949687000
859,6677,48586,1202445284000
860,6677,70307,1199416194000
861,6704,242,1223824279000
862,6704,82887,1183836292000
863,6704,89201,1146752335000
864,6796,28206,1249429467000
865,6796,30669,1252435286000
866,6796,31994,1244368667000
867,6796,44368,1257466914000
868,6796,81173,1244052950000
869,6796,100884,1243959880000
870,6862,39593,1201714596000
871,6862,54691,1207708809000
872,6862,104968,1200172312000
873,6888,1887,1287313507000
874,6888,6897,1287313442000
875,6888,61581,1287314053000
876,6888,77671,1287312921000
877,6888,91905,1287313871000
878,6888,94028,1287313565000
879,6897,1887,1287248834000
880,6897,6888,1287313875000
881,6897,61581,1287314063000
882,6897,77671,1287313002000
883,6897,91905,1287313895000
884,6897,94028,1287313587000
885,6919,32738,1232221479000
886,6934,48586,1190231314000
887,6934,56419,1212104651000
888,6934,61637,1190739795000
889,6934,70307,1183659700000
890,6934,92890,1191326142000
891,6995,44278,1165338814000
892,6995,77754,1204469075000
893,6995,98048,1200671307000
894,7050,13691,1217925084000
895,7050,58519,1215875443000
896,7066,8905,1204552024000
897,7066,12476,1206655017000
898,7066,96012,1186081320000
899,7066,103201,1204581099000
900,7081,79397,1207747436000
901,7105,3539,1157926065000
902,7105,50628,1154632878000
903,7105,107072,1166205690000
904,7122,5648,1249718380000
905,7122,9198,1253127082000
906,7122,83355,1213193668000
907,7175,8484,1220946303000
908,7175,62713,1236109711000
909,7175,77247,1225446312000
910,7212,28459,1284236468000
911,7268,105789,1166066706000
912,7275,41788,1207915052000
913,7290,38719,1262606674000
914,7328,20614,1200571602000
915,7328,32438,1149924747000
916,7328,47354,1163022071000
917,7328,82887,1231775283000
918,7379,32088,1279824957000
919,7379,61108,1279826056000
920,7379,69777,1279825466000
921,7379,71735,1279825644000
922,7379,74444,1279824263000
923,7379,80334,1279826043000
924,7379,89295,1279826619000
925,7379,97975,1279825414000
926,7396,6186,1234259353000
927,7396,33925,1233223892000
928,7396,58181,1233226446000
929,7461,22163,1174332636000
930,7461,35223,1152680574000
931,7461,37550,1146752335000
932,7461,41685,1249689584000
933,7461,71598,1192708529000
934,7461,93408,1167964139000
935,7461,94964,1146752335000
936,7461,95944,1165918800000
937,7506,5863,1228569288000
938,7506,9016,1177903628000
939,7506,23523,1177997567000
940,7558,30815,1160051055000
941,7558,49816,1166110095000
942,7706,81195,1155814719000
943,7740,32839,1187710129000
944,7779,12003,1151667941000
945,7779,17102,1179770261000
946,7779,41072,1261852792000
947,7779,95023,1157047233000
948,7843,29509,1236285170000
949,7865,5024,1278248498000
950,7865,10313,1276339870000
951,7865,29455,1279093112000
952,7865,55395,1281548338000
953,7865,65215,1269585565000
954,7865,71775,1274488140000
955,7924,62938,1215612415000
956,7924,66163,1198367684000
957,7948,74967,1242483465000
958,7978,32,1278591936000
959,7978,8095,1280592971000
960,7978,12837,1279874248000
961,7978,16998,1279781745000
962,8016,2831,1249924645000
963,8016,22005,1249320240000
964,8016,27706,1249320240000
965,8016,41470,1249320271000
966,8016,44987,1249320251000
967,8016,66428,1249320239000
968,8016,71831,1249320239000
969,8016,79744,1249320208000
970,8016,80502,1249320241000
971,8016,100111,1251022857000
972,8039,67528,1176917115000
973,8039,70613,1164229429000
974,8039,73128,1175149071000
975,8039,98013,1147905657000
976,8068,11166,1169232677000
977,8068,30548,1169243435000
978,8068,31749,1161959478000
979,8068,90145,1196284912000
980,8095,3203,1279562219000
981,8095,7978,1280290721000
982,8095,8291,1284125205000
983,8095,9411,1280116661000
984,8095,12837,1279874212000
985,8095,12847,1280501471000
986,8095,83734,1281990654000
987,8095,91172,1286855749000
988,8216,10567,1226937196000
989,8216,27166,1205924795000
990,8216,43978,1204609619000
991,8216,71312,1211608485000
992,8216,74019,1207395577000
993,8216,76529,1211532602000
994,8216,104003,1204925538000
995,8216,107171,1205955097000
996,8232,302,1160706452000
997,8232,28061,1156847477000
998,8232,45748,1216253339000
999,8291,3203,1281628673000
1000,8291,8095,1282196460000
1001,8291,83734,1279699596000
1002,8291,91172,1282896972000
1003,8315,19334,1287139871000
1004,8315,26937,1287139345000
1005,8315,32016,1287140157000
1006,8315,48618,1287140265000
1007,8315,83954,1287140186000
1008,8336,3817,1203690986000
